"level","total","ratio","n_up","n_down","seed","method","Type_I_error","Power","Power_up","Power_down","secs"
"500_1:1",500,"1:1",250,250,146,"XPN",0.0363346104725415,0.952,0.928,0.976,320.1
"1000_1:1",1000,"1:1",500,500,146,"XPN",0.0318601583113456,0.952,0.934,0.97,317
"2000_1:1",2000,"1:1",1000,1000,146,"XPN",0.040819209039548,0.943,0.922,0.964,325
"4000_1:1",4000,"1:1",2000,2000,146,"XPN",0.0487664473684211,0.9455,0.922,0.969,334.6
"500_2:1",500,"2:1",333,167,146,"XPN",0.0351213282247765,0.946,0.930930930930931,0.976047904191617,298.7
"1000_2:1",1000,"2:1",667,333,146,"XPN",0.0338390501319261,0.947,0.929535232383808,0.981981981981982,306
"2000_2:1",2000,"2:1",1333,667,146,"XPN",0.0447033898305085,0.935,0.918229557389347,0.968515742128936,274.3
"4000_2:1",4000,"2:1",2667,1333,146,"XPN",0.0498355263157895,0.93775,0.92538432695913,0.962490622655664,291
"500_4:1",500,"4:1",400,100,146,"XPN",0.0355044699872286,0.94,0.935,0.96,297.4
"1000_4:1",1000,"4:1",800,200,146,"XPN",0.0338390501319261,0.93,0.91875,0.975,315.4
"2000_4:1",2000,"4:1",1600,400,146,"XPN",0.0447033898305085,0.927,0.9175,0.965,302.9
"4000_4:1",4000,"4:1",3200,800,146,"XPN",0.0944901315789474,0.93575,0.9303125,0.9575,320.6
